year,CusPct,did,Industry,Lev,HighTech_1,quality,Size,ROA,Age,amount,Emply,hfd5,ln_Cus,IndustryLernerIndex,upstream,treated,policy,_quality,_amount,_did,lnlab,light,ind_str,sc,GTFP,SpatialDistance,GIE,did_2,iv,id,t_amount,t_quality,t_GIE
2012,7.32,0,C27,1.625477,1,0,21.37456,0.0120627,2.197225,0,7.585281,0.062893,18.24393,0.133586,0,0,,0,0,0,5.097311,9.1033253,237.44,1,0.873216,1268.819,0,0,7.185465,341,0,0,0
2013,8.84,0,C27,1.428511,1,0,21.46973,-0.0492932,2.302585,0,7.585281,0.03605,18.44656,0.131304,0,0,,0,0,0,5.183405,9.3573976,238.39,1,0.9222136,1268.819,0,0,7.233146,341,0,0,0
2009,,0,C13,1.750914,0,0,21.26747,0.0714064,2.302585,0,7.556428,0.191663,,0.042238,0,1,2012,0,0,0,4.469575,3.4332699,255.67,0,0.80292107,1268.819,0,0,6.96564,342,0,0,0
2010,4.04,0,C13,2.217168,0,0,21.36817,0.0593081,2.397895,0,7.500529,0.166536,18.37563,0.034368,0,1,2012,0,0,0,4.507303,4.0375379,252.16,0,0.839784,1268.819,0,1,6.962241,342,0,0,0
2011,4.13,0,C13,1.965524,0,0,21.55644,0.0365141,2.484907,0,7.579168,0.164927,18.62785,0.031877,0,1,2012,0,0,0,4.641927,4.3567153,252.47,0,0.83852933,1268.819,0,1,6.896709,342,0,0,0
2009,7.12,0,C24,2.973968,0,0,20.77509,0.06519,2.197225,0,8.331104,0.085951,17.91912,0.11566,1,0,,0,0,0,5.866241,10.613246,236.96,1,0.78721467,1268.819,0,0,7.403909,343,0,0,0
2010,7.08,0,C24,2.324098,0,0,20.96271,0.0532162,2.302585,0,8.308938,0.084323,18.16545,0.103825,1,0,,0,0,0,5.598792,17.589882,235.89,1,0.837248,1268.819,0,0,7.376734,343,0,0,0
2011,6.34,0,C24,2.557819,0,0,20.91154,0.0358774,2.397895,0,8.156797,0.079244,18.01684,0.100234,1,0,,0,0,0,5.708737,17.0419,236.3,1,0.84517573,1268.819,0,0,7.478803,343,0,0,0
2008,12.48,0,C41,6.771643,1,0,20.15343,0.1338452,2.564949,0,6.698268,0.131327,17.66015,0.086358,1,1,2012,0,0,0,4.202024,16.147674,232.85,0,0.7625632,1268.819,0,0,7.212286,344,0,0,0
2009,14.75,0,C41,13.03158,1,0,20.19895,0.162097,2.639057,0,6.72263,0.111482,17.9541,0.089979,1,1,2012,0,0,0,4.253137,13.513591,232.85,0,0.791004,1268.819,0,0,7.209004,344,0,0,0
2010,7.56,0,C41,7.508349,1,0,20.41435,0.1570092,2.70805,0,6.751101,0.098762,17.72924,0.100118,1,1,2012,0,0,0,4.581079,19.468374,235.42,0,0.822184,1268.819,0,1,7.286589,344,0,0,0
2009,5.69,0,C24,2.105459,0,0.375,20.75387,0.0434455,1.94591,0,8.783703,0.193335,17.91336,0.11566,1,0,,0.75,0,0,6.27962,46.446888,253.15,0,0.79927867,,0,0,7.320304,345,0,0,0
2009,,0,C29,2.165007,1,0,20.6954,0.1452155,2.70805,0,6.697034,0.231228,18.22701,0.09076,1,1,2010,0,0,0,4.316955,7.6516791,227.73,1,0.78319333,1268.819,0,1,7.387371,346,0,0,0
2010,7.53,1,C29,2.135186,1,0,20.89454,0.1113479,2.772589,0,6.96979,0.183288,18.44704,0.071543,1,1,2010,0,0,0,4.337421,8.1508762,226.44,1,,1268.819,,1,7.39321,346,0,0,
2011,5.49,0,C29,2.282957,1,0,20.97769,0.0819953,2.833213,0,7.21671,0.181177,18.32795,0.066949,1,1,2012,0,0,0,4.451786,8.2330517,224.56,1,0.8380416,1268.819,0,1,7.347822,346,0,0,0
2008,,0,C38,1.534359,1,0,20.85783,0.0236395,2.079442,0,6.785588,0.079207,17.5052,0.066675,1,0,,0,0,0,4.639557,8.2049157,233.61,1,0.7624736,1268.819,0,0,7.15755,347,0,0,0
2009,4.33,0,C38,1.553101,1,0,20.92523,0.0336217,2.197225,0,6.80017,0.073449,17.67028,0.075245,1,0,,0,0,0,4.744356,6.4802892,235.2,1,0.79507947,1268.819,0,0,7.146156,347,0,0,0
2010,5.11,1,C38,1.636294,1,0,20.92433,0.0360637,2.302585,0,6.788972,0.05986,17.59706,0.068118,1,1,2010,0,0,0,4.829257,8.6379759,235.06,1,,175.34567,0,1,7.067196,347,0,0,0
2011,5.24,1,C38,1.624519,1,0,20.85576,-0.027142,2.397895,0,6.811244,0.046261,17.80687,0.070797,1,1,2010,0,0,0,4.993814,9.0590843,235.77,1,,175.34567,0,1,7.22283,347,0,0,0
2012,6.15,0,C38,1.738855,1,0,20.76895,0.0053695,2.484907,0,6.756932,0.046261,17.7571,0.071307,1,0,,0,0,0,5.097311,9.1033253,237.44,1,,175.29595,0,0,7.185465,347,0,0,0
2013,8.54,1,C38,1.747029,1,0,20.80079,0.0183652,2.564949,0,6.791222,0.043885,18.18042,0.075946,1,1,2010,0,0,1,5.183405,9.3573976,238.39,1,0.8982952,175.29595,0,1,7.233146,347,0,0,0
2008,15.89,0,C32,2.01339,1,0,20.6666,-0.049921,2.197225,0,7.273787,0.379798,18.73849,0.060061,1,1,2010,0,0,0,3.951678,1.2720858,207.72,1,0.7525728,82.818518,0,1,7.194942,348,0,0,0
2009,14.28,0,C32,1.766373,1,0,20.84217,0.0063374,2.302585,0,7.26473,0.375057,18.90512,0.042071,1,1,2010,0,0,0,4.018336,1.2003113,211.4,1,0.8012352,82.818518,0,1,7.332078,348,0,0,0
2008,8.38,0,M74,1.666197,0,0,20.888,0.0596437,1.94591,0,8.115222,0.327263,18.83754,0.08448,0,0,,0,0,0,6.517524,33.506687,252.84,1,0.7704928,82.818518,0,0,7.615054,349,0,0,0
2009,11.72,0,M74,1.564705,0,0.6666666,21.04914,0.0559234,2.079442,0,8.207947,0.303464,19.31988,0.100866,1,0,,0.6666666,0,0,6.561568,27.097863,258.62,1,0.77934987,82.818518,0,0,7.619123,349,0,0,0
2010,7.34,0,M74,1.37325,0,0.5,21.38708,0.0447203,2.197225,0,8.322638,0.30172,19.1189,0.138802,1,1,2012,0.5,0,0,6.601252,36.947632,256.6,1,0.817136,82.818518,0,1,7.693874,349,0,0,0
2011,6.61,0,M74,1.327322,0,0,21.58924,0.0476189,2.302585,0.6931472,8.410275,0.301652,19.41113,0.1452,0,0,,0,0.5,0,6.762237,35.988251,257.4,1,0.84420853,82.818518,0.0282271,0,7.717155,349,0,0,0
2009,5.71,0,C23,2.606662,0,0,20.71626,0.0942923,2.079442,0,6.470799,0.172516,17.23935,0.177039,1,1,2017,0,0,0,5.747991,10.961407,245.47,1,0.77871573,,0,0,7.18901,350,0,0,0
2009,5.86,0,C27,2.917561,1,0,20.30044,0.1017074,2.197225,0,6.489205,0.375975,16.52448,0.112432,0,1,2012,0,0,0,3.711619,1.6431054,226.54,0,0.77640347,818.20552,0,0,7.224324,351,0,0,0
2010,,0,C27,2.628443,1,0,21.66689,0.1074075,2.302585,0,6.756932,0.248466,18.07376,0.122275,0,0,,0,0,0,3.569589,1.7729497,227.12,0,0.806832,1583.5496,0,0,7.183513,351,0,0,0
2011,13.06,1,C27,2.845888,1,0,21.74901,0.0810993,2.397895,0,6.924613,0.248466,18.61227,0.113831,0,1,2010,0,0,0,3.722343,1.7464916,227.51,0,,1583.5496,,1,7.115618,351,0,0,
2009,10.34,0,C39,2.373662,1,0,20.80731,0.0464376,2.079442,0,6.429719,0.072829,17.99722,0.040875,1,0,,0,0,0,5.866241,10.613246,236.96,1,0.77904827,1583.5496,0,0,7.403909,352,0,0,0
2010,,0,C39,1.942385,1,0,21.07569,0.0545335,2.197225,0,6.52503,0.060305,19.1693,0.053457,1,0,,0,0,0,5.598792,17.589882,235.89,1,0.807512,264.94056,0,0,7.376734,352,0,0,0
2011,14.05,0,C39,1.638712,1,0,21.23298,0.0053264,2.302585,0,7.128496,0.057391,19.16809,0.068822,1,0,,0,0,0,5.708737,17.0419,236.3,1,0.83297413,264.94056,0,0,7.478803,352,0,0,0
2009,8.25,0,C38,2.851267,1,0.5,21.43843,0.1262204,2.484907,0,6.755769,0.054245,18.14759,0.075245,1,0,,0.5555555,0,0,4.175047,4.7779337,237.67,0,0.79546613,,0,0,7.372482,353,0,0,0
2009,8.84,0,C26,1.747476,1,0,20.3416,0.0179179,2.302585,0,6.955593,0.342483,17.60684,0.07677,1,0,,0,0,0,3.900608,2.893634,223.37,0,0.8025576,834.89109,0,0,7.082436,354,0,0,0
2010,11.62,0,C26,1.723087,1,0,20.45784,0.0636565,2.397895,0,6.96508,0.340886,18.09643,0.093686,1,1,2017,0,0,0,3.9745,3.9928158,222.66,0,0.828104,834.89109,0,0,7.200745,354,0,0,0
2011,20.83,0,C26,1.683666,1,0,20.77032,0.042114,2.484907,0,7.357556,0.26974,18.87478,0.098815,1,1,2017,0,0,0,3.987021,4.2951507,222.27,0,0.85518667,834.89109,0,0,7.222139,354,0,0,0
2012,,0,C26,1.424496,1,0,20.94674,-0.0396735,2.564949,0,7.40367,0.220002,18.47633,0.076187,1,1,2017,0.5,0,0,4.028395,4.5661545,223.03,0,0.89557333,834.89109,0,0,7.145653,354,0,0,0
2013,6.66,1,C26,1.447149,1,0,20.93312,0.0061083,2.639057,0,7.278629,0.219187,,0.064841,1,1,2012,0,0,1,3.921973,5.6246258,224.21,0,,834.89109,,1,7.287559,354,0,0,
2014,7.13,0,C26,1.254987,1,0,21.15813,-0.0433934,2.70805,0,7.206378,0.218799,17.68123,0.072073,1,0,,0,0,0,4.220684,6.109559,226.73,0,0.915688,507.89461,0,0,6.984757,354,0,0,0
2015,10.92,0,C26,1.675045,1,0,21.69101,0.0058774,2.772589,0,7.133296,0.182191,18.03997,0.077591,1,1,2017,0,0,0,4.038832,6.037717,228.65,0,0.964096,507.89461,0,1,6.963673,354,0,0,0
2016,11.41,0,C26,1.995274,1,0,21.50191,0.0106995,2.833213,0,7.094235,0.10868,18.13363,0.073655,1,0,,0,0,0,4.162386,6.1364997,231.55,0,1.002096,507.89461,0,0,7.092613,354,0,0,0
2012,7.93,1,C36,2.188562,1,0,21.63129,0.0190954,2.639057,2.079442,8.13564,0.022699,18.70945,0.060215,0,1,2012,0,0.875,1,5.097311,9.1033253,237.44,1,0.86859947,,0.0630199,1,7.185465,355,0,0,0
2009,1.9,0,C17,2.471032,0,0,20.80514,0.0684991,2.397895,0,7.784889,0.418276,17.00635,0.071665,0,0,,0,0,0,5.764152,21.809971,237.58,1,0.79493253,507.89461,0,0,7.414884,356,0,0,0
2010,2.03,0,C28,2.324223,1,0,21.49082,0.1096378,2.484907,0,7.962764,0.265179,17.38184,0.077681,1,1,2012,0,0,0,5.896428,35.009507,239.69,1,0.832864,507.89461,0,1,7.500317,356,0,0,0
2011,1.45,0,C28,1.554458,1,0,21.95418,0.0301403,2.564949,0,8.195333,0.26183,17.65631,0.055929,1,1,2012,0,0,0,5.967889,34.648812,241.09,1,0.84191867,507.89461,0,1,7.493185,356,0,0,0
2011,16.16,1,B06,2.529996,0,0,22.81007,0.2133844,2.397895,0,8.384347,0.488151,20.77254,0.213672,1,1,2017,0,0,0,3.702881,0.70531984,210,0,,507.89461,0,0,7.790846,357,0,0,0
2012,14.81,1,B06,2.721072,0,0,22.91912,0.1847482,2.484907,0,8.39638,0.48815,20.74091,0.190107,1,1,2017,0,0,1,3.708876,0.87675375,209.35,0,0.87982933,508.22612,0,0,7.802572,357,0,0,0
2013,15.22,1,B06,2.789898,0,0,23.01335,0.0969007,2.564949,0,8.392989,0.488038,20.66833,0.172482,1,1,2017,0,0,1,3.8416,0.89297483,213.44,0,0.8851128,508.22612,0,0,7.853764,357,0,0,0
2014,21.76,1,B06,2.531834,0,0,23.35773,0.0522574,2.639057,0,8.443762,0.355706,21.03127,0.152966,1,1,2017,0,0,1,3.836911,0.49074294,215.17,0,0.92555253,519.15837,0,0,7.675468,357,0,0,0
2015,21.85,1,B06,2.706603,0,0,23.36802,0.0380267,2.70805,0,8.408494,0.355636,20.92276,0.120719,1,1,2017,0,0,1,4.097551,0.57952577,220.75,0,0.933884,519.15837,0,1,7.791829,357,0,0,0
2016,20.13,1,B06,3.174306,0,0,23.35882,0.0589964,2.772589,0,8.388223,0.355484,20.82544,0.180469,1,1,2017,0,0,1,4.149699,0.48544349,222.88,0,0.9926592,519.15837,0,1,7.813827,357,0,0,0
2017,15.38,1,B06,3.814426,0,0,23.4123,0.1229696,2.833213,0,8.432289,0.354226,20.87804,0.241347,1,1,2017,0,0,1,4.168614,0.83576791,227.39,0,1.0113925,519.15837,0,1,7.911209,357,0,0,0
2018,15.67,1,B06,3.308655,0,0,23.59772,0.1256539,2.890372,0,8.448272,0.354219,20.97778,0.229635,1,1,2017,0,0,1,4.16147,0.80296905,231.9,0,1.0361739,519.15837,0,1,7.8699,357,0,0,0
2019,12.78,1,B06,2.243164,0,0,24.24435,0.1049949,2.944439,0,8.914357,0.345611,21.61828,0.204385,1,1,2017,0,0,1,4.197276,1.01865,224.68,0,1.0428184,512.16426,0,1,7.852512,357,0,0,0
2020,10.2,1,B06,2.480806,0,0.5,24.26333,0.0753382,2.995732,0,8.923592,0.34451,21.44073,0.186176,1,1,2017,0.75,0,1,4.473224,11.323524,228.14,0,1.0771307,512.7659,0,1,7.837707,357,0,0,0
2021,9.48,0,B06,2.66075,0,0,24.35115,0.1323061,3.044523,0,8.912474,0.345243,21.57155,0.261649,1,0,,0,0,0,6.920349,15.063479,274.56,0,,1.752845,,0,7.800128,357,0,0,
2009,4.61,0,C41,3.212881,1,0.6666666,20.29364,0.0905942,2.484907,0,7.622175,0.322566,16.74249,0.089979,1,1,2017,0.6666666,0,0,6.27962,46.446888,253.15,0,0.7849256,,0,0,7.320304,358,0,0,0
2009,11.76,0,C35,4.030748,1,0,20.43372,0.1398139,2.197225,0,7.863267,0.138639,18.41871,0.094579,1,1,2012,0,0,0,4.744356,6.4802892,235.2,1,0.8042744,294.03147,0,0,7.146156,359,0,0,0
2010,10.34,0,C35,2.739741,1,0,20.77689,0.1296997,2.302585,0,7.994295,0.120016,18.63228,0.121859,1,1,2012,0,0,0,4.829257,8.6379759,235.06,1,0.802336,294.03147,0,1,7.067196,359,0,0,0
2011,,0,C35,2.345864,1,0,21.32128,0.0832475,2.397895,0,8.1934,0.120016,18.5825,0.12116,1,1,2012,0,0,0,4.993814,9.0590843,235.77,1,0.86664427,294.03147,0,1,7.22283,359,0,0,0
2012,6.43,1,C34,2.004962,1,0,21.5184,0.0188002,2.484907,0,8.319717,0.106895,18.44202,0.069346,1,1,2012,0,0,1,5.097311,9.1033253,237.44,1,,294.01511,0,1,7.185465,359,0,0,0
2009,7.85,0,C33,2.016551,0,0,21.3251,0.0629449,2.70805,0,7.486053,0.164732,18.42804,0.046782,1,0,,0,0,0,5.150166,13.176815,239.79,1,0.7762488,559.60876,0,0,7.003839,360,0,0,0
2011,3.74,0,C33,1.616641,0,0,21.86013,0.0259485,2.833213,0,7.726654,0.131086,18.1092,0.066107,1,1,2012,0,0,0,5.539435,17.705265,237,1,0.83522267,667.94394,0,1,7.105562,360,0,0,0
2012,4.24,0,C33,1.577309,0,0,21.91698,0.0116705,2.890372,0,7.753194,0.131498,18.22758,0.063303,1,0,,0,0,0,5.628183,17.061952,238.41,1,0.88480427,559.73913,0,0,7.099916,360,0,0,0
2013,5.38,0,C33,1.552981,0,0,21.92357,0.0101965,2.944439,0,7.804659,0.131464,18.36079,0.059107,1,0,,0,0,0,5.721383,17.896703,239.3,1,0.8883072,559.73913,0,0,7.15586,360,0,0,0
2009,14.39,0,C39,6.811624,1,0,20.54494,0.0035086,3.091043,0,7.565794,0.135788,17.78411,0.040875,1,0,,0,0,0,5.942038,18.636506,243.56,1,0.7991936,,0,0,7.368128,361,0,0,0
2008,8.1,0,E50,1.449059,0,0.64,21.85039,0.0110433,2.079442,0,7.727535,0.245412,18.91361,0.071886,0,0,,0.8,0,0,5.717258,8.3359009,242.55,1,0.7547232,,0,0,6.737417,362,0,0,0
2009,2.76,0,C26,1.920327,1,0,19.82154,0.0303486,1.609438,0.6931472,6.289716,0.146033,16.02898,0.07677,1,1,2012,0,1,0,2.722735,3.3092127,226.89,0,0.7942056,76.930453,0.0410218,0,6.991418,363,0,0,0
2010,6.67,0,C26,2.157413,1,0,19.83769,0.0654264,1.791759,0,6.340359,0.138769,17.4181,0.093686,1,1,2012,0,0,0,2.98008,5.6190955,223.12,0,0.831016,76.930453,0,1,7.053605,363,0,0,0
2011,,0,C26,3.984117,1,0,20.56097,0.0897139,1.94591,0,6.37332,0.102959,17.57014,0.098815,1,1,2012,0,0,0,2.973865,5.8067002,221.44,0,0.8457544,76.930453,0,1,7.118367,363,0,0,0
2008,35.95,0,C39,1.759501,1,0,20.91985,0.0261358,2.397895,0,6.929517,0.316408,19.57659,0.053299,1,0,,0,0,0,6.208089,48.335049,250.97,0,0.78076693,76.930453,0,0,7.276974,364,0,0,0
2009,38.77,0,C39,2.891664,1,0,20.44341,0.0067349,2.484907,0,6.94119,0.316417,19.29161,0.040875,1,0,,0,0,0,6.27962,46.446888,253.15,0,0.77800427,76.930453,0,0,7.320304,364,0,0,0
2008,10.3,0,C39,3.045785,1,0,19.96124,0.076923,2.564949,0,7.285507,0.135376,17.9454,0.053299,1,1,2010,0,0,0,6.208089,48.335049,250.97,0,0.747824,76.930453,0,1,7.276974,365,0,0,0
2009,9.27,0,C39,3.080459,1,0,20.04698,0.09217,2.639057,0,7.74457,0.118672,17.75247,0.040875,1,1,2010,0,0,0,6.27962,46.446888,253.15,0,0.79653333,76.930453,0,1,7.320304,365,0,0,0
2009,30.91,0,M74,1.426302,0,0,21.57425,0.0564091,2.197225,0,6.597146,0.364237,20.12024,0.100866,0,0,,0,0,0,4.955272,4.7874325,237.07,1,,76.930453,0,0,7.066385,366,0,0,0
2010,24.09,0,M74,1.512628,0,0,21.67313,0.0801653,2.302585,0,6.635947,0.362929,19.90738,0.138802,0,0,,0,0,0,4.94725,7.1792749,236.26,1,0.81796,76.930453,0,0,7.127864,366,0,0,0
2011,33.3,0,E50,1.410543,0,0.72,22.06557,0.0868373,2.397895,0.6931472,6.712956,0.363397,20.47655,0.080124,1,0,,0.8,1,0,5.296079,7.5421823,233.51,1,0.8446136,76.930453,0.0289034,0,7.155432,366,0,0,0
2012,20.78,0,E48,1.452889,0,0.72,22.22413,0.081307,2.484907,0,6.915723,0.363083,20.2675,0.07556,1,0,,0.8,0,0,5.387269,7.1052815,233.65,1,0.85669547,1449.3608,0,0,7.226391,366,0,0,0
2013,26.96,0,E48,1.537518,0,0.5,22.2517,0.0524722,2.564949,0,6.974479,0.352256,20.41147,0.076726,1,0,,0.5,0,0,5.607639,9.0032247,234.13,1,0.9230056,1449.3608,0,0,7.213051,366,0,0,0
2014,25.21,0,E48,1.34774,0,0.25,22.69361,0.0448316,2.639057,1.098612,7.103322,0.351019,20.56322,0.081043,0,0,,0.5833333,0.5,0,5.612039,9.7944919,235.01,1,0.94986933,1449.3608,0.0393638,0,7.07492,366,0,0,0
2015,,0,E48,1.530514,0,0.375,22.47131,0.0279548,2.70805,1.098612,7.087574,0.350046,20.86496,0.082081,0,0,,0.6880952,0.5,0,5.750155,10.07992,238.1,1,0.94657733,1205.353,0.0394868,0,7.082268,366,0,0,0
2011,11.42,0,C17,4.098931,0,0,21.10025,0.047785,2.70805,0,6.548219,0.083451,18.02209,0.087838,0,1,2012,0,0,0,4.811778,22.360531,231.89,0,0.86357733,943.34304,0,1,7.446682,367,0,0,0
2012,12.45,1,C17,5.514872,0,0,21.15156,0.0769203,2.772589,0,6.599871,0.075279,18.17553,0.05671,0,1,2012,0,0,1,4.780215,21.047433,234.06,0,,943.34304,0,1,7.47763,367,0,0,0
2012,16.37,0,C26,1.508892,1,0,20.0707,0.0089286,2.484907,0,6.867974,0.046404,18.09324,0.076187,1,0,,0,0,0,2.286415,8.6848534,215.4,0,0.887296,,0,0,7.418444,368,0,0,0
2010,1.07,0,K70,1.333629,0,0,23.77983,0.0585854,2.079442,0,8.373785,0.199307,18.064,0.303758,0,0,,0,0,0,4.242566,15.745401,223.11,0,0.837304,,0,0,7.25416,369,0,0,0
2009,,0,I63,56.19511,1,0,19.80503,0.0911576,2.197225,0,6.113682,0.084384,17.41274,0.11148,0,1,2012,0,0,0,6.920349,15.063479,274.56,1,0.78110533,943.34304,0,0,7.073476,370,0,0,0
2010,21.27,1,I63,38.10646,1,0,19.89749,0.113788,2.302585,0,6.204558,0.076453,17.68773,0.075051,0,1,2012,0,0,0,6.981923,18.090527,274.23,1,0.800128,943.34304,0,1,7.085878,370,0,0,0
2011,19.34,1,I63,45.07412,1,0,19.95717,0.0258293,2.397895,0,6.206576,0.0703,17.64656,0.067988,0,1,2012,0,0,0,6.862555,16.531709,275.23,1,0.8532936,943.34304,0,1,7.073507,370,0,0,0
2009,12.49,0,C32,1.827306,1,0.625,21.43767,0.0305708,2.302585,0,7.103322,0.191878,18.39736,0.042071,1,1,2010,0.7666667,0,0,5.444105,8.5061471,249.85,1,0.7889856,150.73206,0,1,6.446362,371,0,0,0
2009,15.45,0,C33,3.510659,0,0,20.251,0.082255,2.079442,0,6.72263,0.217178,18.24895,0.046782,1,0,,0,0,0,5.764152,21.809971,237.58,1,0.80809467,1888.462,0,0,7.414884,372,0,0,0
2010,,0,C33,2.867956,0,0,20.42743,0.0793819,2.197225,0,7.008505,0.21378,18.96187,0.063788,1,0,,0,0,0,5.896428,35.009507,239.69,1,0.818536,1888.462,0,0,7.500317,372,0,0,0
2011,21.17,0,C33,2.541466,0,0,20.54205,0.0569421,2.302585,0,7.113142,0.213413,18.98637,0.066107,1,0,,0,0,0,5.967889,34.648812,241.09,1,0.8572368,1888.462,0,0,7.493185,372,0,0,0
2009,10.46,0,C39,3.292755,1,0,19.99541,0.1195236,2.302585,0,5.866468,0.339058,17.2452,0.040875,1,1,2012,0,0,0,6.920349,15.063479,274.56,1,0.78257467,,0,0,7.073476,373,0,0,0
2008,28.82,0,C35,2.833844,1,0,21.45466,0.1796278,2.302585,0,6.779922,0.25873,19.66133,0.097876,1,1,2012,0,0,0,6.040218,25.29156,256.98,1,0.77003733,1888.462,0,0,6.993946,374,0,0,0
2009,40.34,0,C35,4.081697,1,0.75,21.52005,0.180278,2.397895,0,6.852242,0.256548,20.21341,0.094579,1,1,2012,0.6666667,0,0,6.077706,23.555706,258.96,1,0.8005624,1885.1308,0,0,6.990271,374,0,0,0
2008,,0,I65,6.727643,1,0,20.47752,0.2129113,2.397895,0,6.583409,0.403335,16.60631,0.121293,0,1,2012,0,0,0,6.835571,15.580445,272.19,1,0.78282027,962.32964,0,0,6.988658,375,0,0,0
2009,3.37,0,I65,7.019751,1,0,20.58286,0.1711824,2.484907,0,6.580639,0.402923,16.4333,0.129998,0,1,2012,0,0,0,6.920349,15.063479,274.56,1,0.77816667,962.32964,0,0,7.073476,375,0,0,0
2010,3.66,1,I65,6.514905,1,0,20.79096,0.2358367,2.564949,0,6.637258,0.402914,16.92263,0.12313,0,1,2010,0,0,0,6.981923,18.090527,274.23,1,,962.32964,,1,7.085878,375,0,0,
2011,1.46,0,I65,7.360742,1,0,20.98744,0.2312718,2.639057,0,6.908755,0.403638,16.16585,0.12728,0,1,2017,0,0,0,6.862555,16.531709,275.23,1,0.83314773,962.32964,0,0,7.073507,375,0,0,0
2008,35.51,0,B09,3.578891,0,0,21.67732,0.0260622,2.197225,0,8.137396,0.206319,19.99249,0.165058,1,1,2012,0,0,0,3.619797,0.48605563,220.15,1,0.75050453,962.32964,0,0,6.853333,376,0,0,0
2013,61.51,1,B09,3.360358,0,0.6133333,22.21659,0.0429916,2.639057,0,8.871084,0.121772,21.8705,0.070562,1,1,2012,0.7333333,0,1,4.55944,0.68145835,227.73,1,0.898788,962.33073,0,1,6.990078,376,0,0,0
2014,63.39,1,B09,2.907883,0,0.625,22.31309,0.0256746,2.70805,0,8.788593,0.121268,22.00452,0.065638,1,1,2012,0.625,0,1,4.586252,0.73327765,227.36,1,0.93376693,962.33073,0,1,6.721267,376,0,0,0
2009,9.97,0,C39,2.034589,1,0,21.46317,0.0303416,2.772589,0,8.189799,0.270033,18.63077,0.040875,1,0,,0,0,0,4.762268,10.61377,227.58,1,0.80630827,681.70324,0,0,7.521801,377,0,0,0
2010,,0,C39,2.419737,1,0.53,22.01366,0.0485447,2.833213,0,8.390268,0.198633,19.19217,0.053457,1,0,,0.65,0,0,4.84124,13.848104,229.57,1,0.822704,681.70324,0,0,7.619518,377,0,0,0
2011,9.38,0,C39,2.802669,1,0.4444444,21.94416,0.0139593,2.890372,0,8.408048,0.197877,18.84063,0.068822,1,0,,0.5,0,0,4.905542,14.48479,231.5,1,0.83572693,681.70324,0,0,7.605683,377,0,0,0
2008,6.04,0,C34,7.313503,1,0,20.23714,0.0962838,2.397895,0,5.793014,0.271133,17.0811,0.070956,1,1,2012,0,0,0,6.517524,33.506687,252.84,1,0.75993493,681.70324,0,0,7.615054,378,0,0,0
2009,5.8,0,C34,4.796524,1,0,20.40501,0.1109572,2.484907,0,5.891644,0.272023,16.99155,0.077839,1,1,2010,0,0,0,6.561568,27.097863,258.62,1,0.78442293,681.70324,0,1,7.619123,378,0,0,0
2015,4.03,0,C32,2.002756,1,0,22.27332,0.0313125,2.484907,0,6.991177,0.094982,18.44227,0.012107,1,0,,0,0,0,,,,0,0.963816,681.70324,0,0,7.211879,379,0,0,0
2016,,0,C32,2.264853,1,0,22.46437,0.0299753,2.564949,0,7.433667,0.092306,19.29286,0.044229,1,0,,0,0,0,,,,0,0.9935616,681.70324,0,0,7.211879,379,0,0,0
2017,9.81,1,C32,2.011992,1,0,22.59904,0.0278466,2.639057,0,7.286876,0.092351,19.80384,0.056768,1,1,2012,0,0,1,,,,0,,487.38432,,1,6.677771,379,0,0,
2009,9.8,0,C39,4.320507,1,0.65,20.2536,0.1004071,1.94591,0,6.052089,0.164979,16.97329,0.040875,1,1,2012,0.65,0,0,6.27962,46.446888,253.15,0,0.79308427,1952.3334,0,0,7.320304,380,0,0,0
2008,3.77,0,C30,2.243883,0,0.625,21.2375,0.021401,1.94591,0,7.393878,0.312233,17.43368,0.128845,1,1,2012,0.75,0,0,6.517524,33.506687,252.84,1,0.75682133,775.26796,0,0,7.615054,381,0,0,0
2009,3.14,0,C30,2.092709,0,0,21.24884,0.0148397,2.079442,0,7.487174,0.312229,17.23382,0.142044,1,1,2012,0,0,0,6.561568,27.097863,258.62,1,0.78646453,775.26796,0,0,7.619123,381,0,0,0
2008,4.11,0,E50,1.814062,0,0,21.08374,0.0355188,2.639057,0,7.831617,0.130846,17.86634,0.071886,0,0,,0,0,0,6.208089,48.335049,250.97,0,0.78295467,775.26796,0,0,7.276974,382,0,0,0
2009,4.58,0,E50,1.319147,0,0,21.73289,0.0184377,2.70805,0,8.004031,0.130481,18.16073,0.077175,0,1,2010,0,0,0,6.27962,46.446888,253.15,0,0.788916,775.26796,0,1,7.320304,382,0,0,0
2009,7.57,0,C34,1.926618,1,0,20.9209,0.0770096,2.397895,0,7.106606,0.214999,17.51505,0.077839,1,1,2017,0,0,0,5.866241,10.613246,236.96,1,0.80885253,775.26796,0,0,7.403909,383,0,0,0
2011,2.51,0,C34,2.477674,1,0,21.39067,0.0145042,2.564949,0,7.232733,0.130747,16.65926,0.098839,1,0,,0,0,0,5.708737,17.0419,236.3,1,0.83788453,775.26796,0,0,7.478803,383,0,0,0
2009,10.28,0,C26,3.325,1,0.6666666,20.45519,0.1533385,2.772589,0,6.555357,0.083466,18.36852,0.07677,1,1,2017,0.6666666,0,0,5.565313,13.505383,248.26,1,0.80776987,,0,0,7.137275,384,0,0,0
