stkcd,year,city,DEPTH,EXTEND,DIG,DID,policy1,policy2,CRE,IA,UD,RES_TOPSIS,FAG,LE,OPEN,GOV,DIS,DEVELOP,ADAPT,RECOVER,RESIS,RES,AGE,PROFIT,BOARD,TOP5,RD,SIZE,SDS,CSP,CSC,instrument1,instrument2,IPP,AGE2,DIDtime
1100,2018,21,0.2168179,0.03,0,0,1,0,-0.08,0.03,0.1603,0.4178148,1.58,1.9626259,6.00016,0.12,7.598725,0.4463401,0.2917428,0.422962,0.3520568,0.3422436,21,5.79,9,0.42,0.38,23.89,0,1,1,22,22,0,441,0
1100,2019,21,0.2092523,0.03,0,0,1,0,-0.04,0.03,0.1606,0.4220099,1.4,3.2760083,6.03101,0.13,7.598725,0.454469,0.3436446,0.4143218,0.3543966,0.3139907,22,6.4,9,0.61,0.4,23.87,1,1,1,21,21,0,484,0
1100,2020,21,0.2013616,0.04,0,0,1,0,-0.08,0.03,0.161,0.4238377,1.31,3.4726984,5.97959,0.14,7.598725,0.4576228,0.3421364,0.4188104,0.3228672,0.3298257,23,9.06,9,0.42,0.51,23.96,1,1,1,16,16,0,529,0
1100,2021,21,0.2011495,0.03,0,0,1,0,-0.06,0.02,0.1671,0.4251006,1.41,3.6820782,5.92818,0.1,7.598725,0.4219282,0.3929144,0.3445105,0.3206346,0.3337751,24,56.1,9,0.68,0.53,24.27,1,1,1,16,16,0,576,0
1100,2022,21,0.2204242,0.03,0,0,1,0,-0.03,0.02,0.1802,0.4247736,1.4,4.0120101,5.84591,0.1,7.598725,0.4326316,0.3561856,0.3338422,0.3150839,0.3530135,25,63.58,9,0.68,0.51,24.32,0,1,1,26,26,0,625,0
1101,2010,64,0.1409791,0.1,0,0,0,0,0.45,0.01,0.1878,0.3216499,0.75,5.8202902,6.01044,0.11,7.598725,0.4507693,0.4597497,0.343576,0.3143291,0.2957035,13,0.61,7,0.8,0.02,20.77,1,1,1,2,0,0,169,0
1101,2011,64,0.1409791,0.1,0,0,0,0,-0.02,0,0.1893,0.3865048,0.7,5.8964283,5.70709,0.11,7.598725,0.4245995,0.5071986,0.3436623,0.3127789,0.2881336,14,0.77,7,0.92,0.02,20.44,0,1,1,3,0,0,196,0
1101,2012,64,0.1409791,0.2,0,0,0,0,0.09,0.02,0.2597,0.4168912,1.17,6.6260852,6.39606,0.11,7.598725,0.479142,0.478548,0.3621004,0.2907826,0.2991191,15,0.3,7,0.92,0.02,20.48,1,1,1,6,0,1,225,0
1101,2013,64,0.1409791,0.1,0,0,0,0,0.15,0.02,0.2756,0.4224525,1.38,6.6831888,6.50403,0.11,7.598725,0.4677962,0.4728725,0.3782736,0.3097094,0.2823286,16,0.19,7,0.92,0.02,20.64,1,1,1,4,0,1,256,0
1101,2014,64,0.1409791,0.1,0,0,0,0,0.28,0.01,0.2416,0.4270114,1.35,7.5651219,6.52974,0.11,7.598725,0.4648427,0.4818147,0.3792878,0.3532923,0.2472084,17,0.15,7,0.92,0.02,20.79,1,1,1,6,0,1,289,0
1101,2015,64,0.1969098,0.1,0,0,0,0,0.01,0.38,0.0718,0.4411202,1.38,8.5358829,6.24181,0.12,7.598725,0.3329045,0.4547587,0.2891408,0.3505771,0.3359861,18,1.03,7,0.92,0.02,20.6,1,1,1,12,0,1,324,0
1102,2010,63,0.2106033,0.07,0,0,0,0,-0.17,0.02,0.0631,0.2835733,1.04,5.8202902,7.33696,0.12,6.466454,0.3366489,0.4149407,0.3622823,0.3408488,0.3285862,6,0.56,7,0.55,4.42,21.07,1,0.5,1,15,5,0,36,0
1102,2011,63,0.2691167,0.02,0,0,0,0,-0.19,0.02,0.066,0.3347417,1.01,5.8964283,7.40894,0.12,6.466454,0.3339871,0.4043777,0.3633377,0.3294901,0.339648,7,0.7,7,0.56,4.7,21.12,1,0.5,1,24,8,0,49,0
1102,2012,63,0.3366694,0.03,0,0,0,0,-0.17,0.02,0.0752,0.3625078,1.12,6.6260852,7.4038,0.13,4.839595,0.4460971,0.3837176,0.367707,0.3110035,0.326363,8,0.43,7,0.56,5,21.19,1,0,1,60,20,0,64,0
1102,2013,63,0.3038212,0.03,0,0,0,0,-0.17,0.09,0.0838,0.3653851,1.41,6.6831888,7.46549,0.13,6.19421,0.4018432,0.3234434,0.3527699,0.36088,0.3425459,9,0.81,7,0.5,4.53,21.26,0,0.6666667,1,36,12,0,81,0
1102,2014,63,0.2913921,0.05,0,0,0,0,-0.14,0.1,0.0931,0.3670698,1.34,7.5651219,7.56832,0.13,4.968229,0.3820535,0.2992456,0.3514351,0.3646708,0.3637977,10,1.31,7,0.38,5.55,21.46,0,0.5,1,42,14,1,100,0
1102,2015,63,0.2633221,0.03,0,0,0,0,-0.15,0.09,0.101,0.3820222,1.33,8.5358829,7.60431,0.16,4.968229,0.4013267,0.298205,0.3513795,0.3394451,0.3715971,11,1.65,7,0.43,5.44,21.56,1,0.5,1,84,28,1,121,0
1102,2016,63,0.2242753,0.04,0,0,0,0,-0.11,0.08,0.1066,0.3909054,1.43,8.1488475,7.66601,0.15,4.968229,0.4072429,0.2874255,0.3615838,0.2903932,0.4072919,12,1.8,7,0.39,5.42,21.76,1,0.5,1,60,20,1,144,0
1102,2017,63,0.2301676,0.05,0,0,0,0,-0.12,0.07,0.1192,0.4088081,1.33,7.8950538,7.61974,0.14,4.968229,0.4119357,0.2882811,0.3496177,0.3422652,0.3798057,13,3.15,7,0.3,5.35,21.92,1,0.5,1,69,23,1,169,0
1102,2018,63,0.2168179,0.05,1,0,0,0,-0.11,0.07,0.1447,0.4169351,1.37,8.0600197,7.64545,0.15,4.968229,0.4399628,0.3034455,0.3523492,0.3409311,0.364162,14,3.47,7,0.31,5.14,21.96,1,0.5,1,72,24,1,196,0
1102,2019,63,0.2216057,0.05,1,0,0,0,-0.07,0.07,0.1348,0.4205047,1.14,8.2503649,7.35238,0.15,4.968229,0.4348629,0.2973641,0.3596634,0.3500131,0.3597268,15,3.21,7,0.32,5.14,22.15,1,0.5,1,30,10,1,225,0
1102,2020,63,0.1981743,0.03,1,0,0,0,-0.09,0.07,0.1276,0.4227463,1.08,9.0815393,7.3678,0.14,4.968229,0.4125026,0.2979964,0.3990769,0.3249096,0.3705301,16,0.98,7,0.25,7.45,22.5,1,0.5,1,54,18,1,256,0
1102,2021,63,0.1805781,0.07,1,0,0,0,-0.1,0.06,0.1025,0.4231533,1.16,9.9888518,7.37809,0.13,4.968229,0.4434064,0.3118802,0.3986093,0.3124719,0.3653301,17,0.4,7,0.26,7.97,22.53,1,0.5,1,84,28,1,289,0
1102,2022,63,0.1793689,0.04,1,0,0,0,-0.08,0.08,0.1019,0.4229029,1.18,10.509129,7.38323,0.13,4.968229,0.4383226,0.3118187,0.3876054,0.3162695,0.3654864,18,1.69,7,0.24,8.48,22.59,1,0.5,1,81,27,1,324,0
1103,2010,1,0.2960531,0.05,0,0,0,0,0.2,0.04,0.3852,0.289656,1.17,5.7251176,7.85625,0.19,4.968229,0.4492847,0.4009828,0.4062097,0.2975249,0.316561,13,2.29,7,0.77,1.15,22.12,0,0.5,1,25,5,0,169,0
1103,2011,1,0.3073449,0.06,0,0,0,0,0.18,0.04,0.3852,0.3370763,1.37,5.8139454,7.88196,0.2,4.968229,0.4516954,0.369578,0.3989111,0.2999156,0.3293913,14,2.57,7,0.76,1.56,22.25,0,0.5,1,40,8,0,196,0
1103,2012,1,0.3406257,0.05,0,0,0,0,0.14,0.04,0.3725,0.3660433,1.51,6.8418099,7.93851,0.21,4.968229,0.447911,0.3924438,0.4088209,0.2915992,0.3246077,15,3.06,7,0.83,2.12,22.45,0,0.5,1,45,9,0,225,0
1103,2013,1,0.3051052,0.09,0,0,0,0,0.05,0.03,0.3441,0.3697733,1.78,7.0131206,7.95908,0.21,4.968229,0.4432798,0.3697309,0.4186607,0.2882265,0.335427,16,3.67,7,0.78,1.13,22.79,0,0.5,1,35,7,0,256,0
1103,2014,1,0.3068977,0.09,0,0,0,0,0.05,0.03,0.3213,0.3732347,1.84,7.7427775,7.98479,0.21,4.968229,0.4647807,0.328285,0.4119008,0.2924476,0.350183,17,4.1,7,0.85,2.09,22.9,0,0.5,1,25,5,0,289,0
1103,2015,1,0.2735023,0.09,0,0,0,0,0.01,0.03,0.3575,0.387541,1.81,7.6285704,8.18017,0.25,4.968229,0.4581813,0.3349597,0.415108,0.3051346,0.3433245,18,4.44,7,0.85,3.52,22.99,0,0.5,1,85,17,1,324,0
1103,2016,1,0.2466939,0.08,0,0,1,0,0.03,0.03,0.3428,0.3955303,1.75,7.2859489,8.21101,0.25,4.968229,0.46022,0.3203305,0.4114672,0.314863,0.3496937,19,4.61,7,0.82,3.35,23.11,0,0.5,1,60,12,1,361,0
1103,2017,1,0.2588493,0.07,0,0,1,0,-0.07,0.06,0.3423,0.412705,1.72,7.1400175,8.54007,0.24,4.968229,0.4599027,0.3186902,0.4192093,0.332994,0.3381794,20,4.93,7,0.87,1.19,23,0,0.5,1,45,9,1,400,0
1103,2018,1,0.2320984,0.08,1,0,1,0,-0.02,0.06,0.3439,0.4200804,1.65,7.1907762,8.35498,0.25,4.968229,0.4576201,0.302622,0.4117769,0.3278434,0.3553693,21,4.69,7,0.85,3.5,23.07,0,0.5,1,35,7,1,441,0
1103,2019,1,0.2426,0.07,1,0,1,0,-0.05,0.05,0.3557,0.4229839,1.69,8.2630546,8.27785,0.21,4.968229,0.4527019,0.3089536,0.4268713,0.331019,0.3476318,22,3.83,7,0.85,6.44,23.18,0,0.5,1,60,12,1,484,0
1103,2020,1,0.242979,0.05,1,0,1,0,0,0.06,0.362,0.425041,1.89,8.5485726,8.34469,0.2,4.968229,0.4452543,0.3000049,0.4215025,0.3229851,0.3618772,23,4.26,7,0.88,7.32,23.17,0,0.5,1,120,24,1,529,0
1103,2021,1,0.2654713,0.09,1,0,1,0,0.08,0.05,0.3655,0.4247883,2.11,8.8404353,8.41153,0.18,4.968229,0.4494773,0.2849591,0.4125135,0.3131669,0.3767387,24,3.2,7,0.92,6.92,23.3,0,0.5,1,180,36,1,576,0
1103,2022,1,0.2698186,0.1,1,0,1,0,0.05,0.05,0.3799,0.4246088,2.23,9.214781,8.46295,0.18,4.968229,0.4356571,0.2779934,0.4297997,0.309827,0.3828719,25,3.59,7,0.92,9.41,23.34,0,0.5,1,150,30,1,625,0
1104,2010,62,0,0,0,0,0,0,0.35,0,0.3243,0.3633728,0.9,5.8202902,7.66087,0.1,4.968229,0.4012248,0.4270817,0.3906763,0.3508753,0.2875403,13,3.07,7,0.75,0.63,22.68,1,0.5,1,27,0,0,169,0
1104,2011,62,0,0,0,0,0,0,0.05,0,0.4876,0.4460275,0.87,5.8964283,7.6763,0.11,4.968229,0.4414036,0.3629984,0.4041631,0.3350862,0.3119268,14,4.17,7,0.78,0.63,22.79,1,0.5,1,54,0,0,196,0
1104,2012,62,0.3100357,0.02,0,0,0,0,0.09,0.05,0.4893,0.4923767,0.92,6.6260852,7.69172,0.1,4.968229,0.4367544,0.413605,0.4104405,0.3327806,0.2890073,15,5.42,7,0.92,0.63,23.01,1,0.5,1,81,0,1,225,0
1104,2013,62,0.2634268,0.01,0,0,0,0,0.01,0.04,0.0813,0.4982447,1.09,6.6831888,7.71229,0.1,4.968229,0.4342508,0.3770246,0.4120345,0.3555943,0.2924167,16,7.12,7,0.83,0.63,23.18,1,0.5,1,75,0,1,256,0
1104,2014,62,0.1119478,0.06,0,0,0,0,0.06,0.04,0.1358,0.5031177,1.05,7.5651219,7.79969,0.1,4.968229,0.4525216,0.3744097,0.3955123,0.3614671,0.2893942,17,6.84,7,0.87,0.63,23.14,1,0.5,1,132,0,1,289,0
1104,2015,62,0.1678785,0.05,0,0,0,0,0.04,0.04,0.0826,0.5138941,1.1,8.5358829,7.86653,0.12,4.968229,0.4565049,0.3504727,0.3838724,0.3415189,0.3166175,18,6.21,7,0.74,0.63,23.15,1,0.5,1,117,0,1,324,0
1104,2016,62,0.1678785,0.05,0,0,0,0,0.02,0.04,0.5708,0.5362644,1.11,8.1488475,7.90766,0.12,4.968229,0.4538004,0.3517725,0.385698,0.3488154,0.319725,19,6.92,7,0.79,0.63,23.15,1,0.5,1,99,0,1,361,0
1104,2017,62,0.1678785,0.04,0,0,0,0,0.04,0.03,0.55,0.5603408,1.03,11.067475,8.89998,0.22,4.968229,0.3860343,0.3072609,0.3809512,0.3534038,0.3585849,20,7.42,7,0.63,0.63,23.67,1,0.5,1,66,0,1,400,0
1104,2018,62,0.1575971,0.07,1,0,0,0,0.06,0.03,0.4766,0.5716687,0.98,11.232441,8.90512,0.23,4.968229,0.457689,0.3616964,0.3922938,0.3339884,0.3210504,21,7.79,7,0.62,0.63,23.63,1,0.5,1,78,0,1,441,0
1105,2010,62,0,0,0,0,0,0,-0.08,0,0.0434,0.292835,0.9,5.8202902,7.66087,0.1,0.6662158,0.5245483,0.4123059,0.3037593,0.3614744,0.2992069,12,3.64,9,0.92,0.25,22.91,0,0,0,27,0,0,144,0
1105,2011,62,0.3803077,0.02,0,0,0,0,-0.21,0,0.0593,0.3409258,0.87,5.8964283,7.6763,0.11,0.6662158,0.4643221,0.3974124,0.3001495,0.3513219,0.310123,13,3.25,9,0.92,0.33,22.93,0,0,0,54,0,0,169,0
1105,2012,62,0.3703021,0.12,0,0,0,0,-0.21,0,0.081,0.3682932,0.92,6.6260852,7.69172,0.1,4.50587,0.5034428,0.3562338,0.3100033,0.3590108,0.3183464,14,-3.62,9,0.92,0.44,22.85,0,0,0.5,81,0,1,196,0
1105,2013,62,0.4032536,0.12,0,0,0,0,-0.19,0,0.0849,0.3729901,1.09,6.6831888,7.71229,0.1,0.5757748,0.4815859,0.3671075,0.3068147,0.3491796,0.3209335,15,0.41,9,0.9,0.48,22.87,0,0,0,75,0,1,225,0
1105,2014,62,0.3957962,0.12,0,0,0,0,-0.21,0,0.089,0.376842,1.05,7.5651219,7.79969,0.1,0.5757748,0.4902791,0.3502849,0.2880821,0.3550205,0.3333783,16,0.24,9,0.91,0.53,22.67,0,0,0,132,0,1,256,0
1105,2015,62,0.3896946,0.11,0,0,0,0,-0.08,0,0.0803,0.3895912,1.1,8.5358829,7.86653,0.12,0.5757748,0.5382798,0.3142035,0.2886463,0.3131266,0.3715814,17,-9.52,9,0.92,0.37,22.08,1,0,0,117,0,1,289,0
1105,2016,62,0.3477776,0.02,0,0,0,0,0.17,0.15,0.365,0.3909451,1.11,8.1488475,7.90766,0.12,0.5757748,0.3102419,0.3019815,0.4024398,0.3393596,0.3936257,18,7.37,9,0.42,1.52,23.96,0,0,0,99,0,1,324,0
1105,2017,62,0.3332921,0.03,0,0,0,0,0.14,0.16,0.3772,0.4097413,1.03,7.8950538,7.87167,0.12,0.5757748,0.3888014,0.3166752,0.3957133,0.3063903,0.3787175,19,18.11,9,0.42,0.99,23.92,0,0,0,66,0,1,361,0
1105,2018,62,0.3645433,0.02,1,0,0,0,0.12,0.16,0.373,0.4203472,0.98,8.0600197,7.87682,0.13,0.5757748,0.3968942,0.3116874,0.3951312,0.3428478,0.3586862,20,19.57,9,0.42,1.4,23.97,0,0,0,78,0,1,400,0
1105,2019,62,0.3632247,0.02,1,0,0,0,0.17,0.16,0.342,0.4203571,0.92,8.2503649,7.84597,0.13,0.5757748,0.4051247,0.3076545,0.4266377,0.3408185,0.3515416,21,9.33,9,0.43,1.57,23.99,0,0,0,111,0,1,441,0
1105,2020,62,0.3243048,0.03,1,0,0,0,0.09,0.08,0.3527,0.4264168,0.91,9.0815393,7.86653,0.13,0.5757748,0.4453717,0.3220567,0.4177434,0.3354587,0.3367493,22,11.48,9,0.48,1.42,24.03,0,0,0,120,0,1,484,0
1105,2021,62,0.3081071,0.02,1,0,0,0,0.11,0.08,0.3915,0.4270899,1.01,9.9888518,7.8871,0.13,0.5757748,0.4322595,0.3731112,0.4177156,0.3255769,0.319213,23,16.4,9,0.48,1.06,24.1,1,0,0,93,0,1,529,0
1105,2022,62,0.2960043,0.04,1,0,0,0,0.12,0.07,0.4042,0.4270099,1.02,10.509129,7.90766,0.13,0.5757748,0.4606616,0.3768121,0.4455689,0.3004545,0.3225903,24,4.8,9,0.48,1.39,24.08,1,0,0,72,0,1,576,0
1106,2010,145,0.2289767,0.04,0,0,0,0,-0.03,0.06,0.0852,0.2837025,0.83,2.5907653,6.1904,0.12,0.5757748,0.4466407,0.3571104,0.3822207,0.366511,0.3080932,12,0.07,9,0.92,0.12,21.12,1,0,0,3,0,0,144,0
1106,2011,145,0.254105,0.01,0,0,0,0,-0.05,0.05,0.0933,0.3368707,0.8,2.6922828,6.27266,0.12,0.5757748,0.4584846,0.3555495,0.4462739,0.3598019,0.2971729,13,-0.71,9,0.88,0.14,21.05,1,0,0,8,0,0,169,0
1106,2012,145,0.3348938,0.01,0,0,0,0,-0.04,0.05,0.1021,0.3645024,0.77,3.3648361,6.40634,0.13,0.5757748,0.4307005,0.3683749,0.4122547,0.3392327,0.3115597,14,0.07,9,0.86,0.17,21.03,1,0,0,14,0,0,196,0
1106,2013,145,0.2727486,0.01,0,0,0,0,-0.04,0.04,0.1087,0.369388,0.87,3.3838706,6.50917,0.14,0.5757748,0.4138747,0.3543129,0.4225484,0.3370458,0.3233509,15,0.13,9,0.58,0.12,21.07,1,0,0,7,0,0,225,0
1106,2014,145,0.2634268,0.03,0,0,0,0,-0.04,0.07,0.1342,0.3751751,0.83,4.5957356,6.59658,0.14,0.5757748,0.4092797,0.4384017,0.4194087,0.3686535,0.2615893,16,0.13,9,0.57,0.39,21.04,1,0,0,9,0,0,256,0
1106,2015,145,0.293087,0.03,0,0,0,0,0.04,0.08,0.1423,0.3878231,0.82,5.3190476,6.70455,0.16,0.5757748,0.4243653,0.3799945,0.45213,0.3481013,0.2949106,17,-1.72,9,0.57,0.48,21.13,1,0,0,10,0,0,289,0
1106,2016,145,0.4192713,0.02,0,0,0,0,0.02,0.07,0.1609,0.3950271,0.79,4.9573916,6.83309,0.16,0.5757748,0.4150189,0.4206159,0.4288507,0.3571839,0.2793612,18,0.09,9,0.63,0.32,21.32,1,0,0,10,0,0,324,0
1106,2017,145,0.359308,0.02,0,0,0,0,-0.02,0.11,0.184,0.4120961,0.77,4.3546316,6.93592,0.16,0.5757748,0.3993767,0.3993304,0.4068999,0.3394198,0.3107931,19,0.1,9,0.64,0.24,21.44,1,0,0,16,0,0,361,0
1106,2018,145,0.3541023,0.22,0,0,0,0,-0.01,0.1,0.1889,0.4193247,1.93,4.7162876,7.0079,0.16,0.5757748,0.4217982,0.3912629,0.4177477,0.3843008,0.2802264,20,-0.54,9,0.59,0.25,21.51,1,0,0,10,0,0,400,0
1106,2019,145,0.3094244,0.22,0,0,0,0,-0.04,0.09,0.2151,0.4225219,1.72,6.1058081,7.09016,0.17,0.5757748,0.4244652,0.3828709,0.3599258,0.3995457,0.2933708,21,0.09,9,0.72,0.33,21.37,1,0,0,13,0,0,441,0
1106,2020,145,0.2685747,0.02,0,0,0,0,-0.06,0.07,0.2237,0.4250008,2.01,6.8671892,7.19299,0.16,0.5757748,0.4266099,0.3875331,0.4214334,0.3704247,0.287849,22,0.23,9,0.92,0.21,21.62,1,0,0,7,0,0,484,0
1106,2021,145,0.3923069,0.02,0,0,0,0,-0.08,0.07,0.2388,0.4255513,2.37,7.7173982,7.29582,0.15,0.5757748,0.4575851,0.4328683,0.315026,0.376922,0.2870778,23,-0.39,9,0.89,0.19,21.48,1,0,0,9,0,0,529,0
1106,2022,145,0,0,0,0,0,0,-0.09,0.08,0.2482,0.4250904,2.73,8.5802968,7.4038,0.15,0.5757748,0.4583987,0.4021446,0.3734777,0.3684977,0.2836624,24,-0.5,9,0.89,0.23,21.38,1,0,0,11,0,0,576,0
1107,2010,49,0.3366694,0.12,0,0,0,0,0.05,0,0.4436,0.3667121,0.69,5.9281525,7.43464,0.11,0.5757748,0.4595258,0.4483899,0.4392154,0.3259257,0.264863,13,0.84,9,0.78,0.23,21.94,1,0,0,3,0,0,169,0
1107,2011,49,0,0,0,0,0,0,0.01,0.03,0.5,0.4471802,0.78,6.2644292,7.53233,0.11,0.5757748,0.4692647,0.40849,0.4183976,0.313571,0.2954905,14,1.08,9,0.64,0.23,21.78,1,0,0,66,0,0,196,0
1107,2012,49,0,0,0,0,0,0,0.02,0.03,0.5636,0.4905762,0.74,6.5118781,7.59403,0.11,0.5757748,0.465967,0.3987229,0.4237486,0.3046335,0.3071335,15,0.74,9,0.66,0.23,21.72,1,0,0,66,0,1,225,0
1107,2013,49,0.3366694,0.01,0,0,0,0,-0.04,0.03,0.5723,0.4994521,0.55,6.3342225,7.57347,0.11,0.5757748,0.4612504,0.4173267,0.4284236,0.3364095,0.2733863,16,0.75,9,0.76,0.23,21.75,1,0,0,9,0,1,256,0
1107,2014,49,0.3366694,0.1,0,0,0,0,-0.08,0.03,0.5873,0.5051294,0.62,6.5309126,7.46549,0.1,0.5757748,0.4586156,0.4409433,0.4261547,0.3440802,0.2586199,17,0.79,9,0.72,0.23,21.9,1,0,0,30,0,1,289,0
1107,2015,49,0,0,0,0,0,0,-0.07,0.03,0.5882,0.5241485,0.59,5.5664965,7.48092,0.11,0.5757748,0.5394288,0.3922122,0.4189365,0.3216277,0.2987128,18,0.68,9,0.62,0.23,21.78,1,0,0,63,0,1,324,0
1107,2016,49,0.4405408,0.01,0,0,0,0,-0.03,0.03,0.6044,0.5365927,0.58,5.547462,7.53233,0.11,0.5757748,0.5390542,0.3691985,0.4285996,0.3132049,0.3213947,19,0.26,9,0.57,0.23,21.83,1,0,0,51,0,1,361,0
1107,2017,49,0,0,0,0,0,0,-0.05,0.03,0.3667,0.5619111,0.59,8.3772618,8.59663,0.22,0.5757748,0.5210295,0.3868496,0.4330138,0.3140445,0.3169539,20,0.18,9,0.58,0.23,21.88,1,0,0,84,0,1,400,0
1107,2018,49,0,0,1,0,0,0,-0.01,0.03,0.1963,0.572727,0.79,8.4978138,8.61205,0.22,0.5757748,0.5405085,0.4055321,0.4349588,0.3505531,0.2739765,21,-0.61,9,0.58,0.23,21.83,1,0,0,66,0,1,441,0
1107,2019,49,0.4685061,0.34,1,0,0,0,0.21,0.02,0.2333,0.6264614,0.7,11.606787,8.66861,0.22,0.5757748,0.5190588,0.3832748,0.393992,0.3208387,0.3211411,22,0.09,9,0.59,0.23,22.07,1,0,0,75,0,1,484,0
1107,2020,49,0.4685061,0.35,1,0,0,0,0.15,0.02,0.5414,0.6288005,0.64,12.539479,8.69432,0.22,0.5757748,0.523596,0.3526676,0.419023,0.3462124,0.312754,23,0.34,9,0.53,0.23,22.25,1,0,0,66,0,1,529,0
1107,2021,49,0.4125754,0.34,1,0,0,0,0.12,0.02,0.5511,0.6290507,0.66,13.567343,8.71488,0.21,0.5757748,0.5102878,0.3724577,0.4309669,0.3551157,0.2972592,24,0.45,9,0.57,0.23,22.32,1,0,0,81,0,1,576,0
1107,2022,49,0.363636,0.17,1,0,0,0,0.1,0.02,0.6262,0.6287132,0.66,13.744999,8.74059,0.21,0.5757748,0.4378729,0.3532697,0.4261436,0.352409,0.3104696,25,0.4,9,0.54,0.23,22.4,1,0,0,69,0,1,625,0
1108,2010,176,0.3077053,0.03,0,0,0,0,0.13,0.22,0.0624,0.2895469,1.09,4.576701,7.85111,0.22,0.5757748,0.3610242,0.4217145,0.3879564,0.3332534,0.314146,13,-1.27,9,0.78,0.18,22.67,1,0,0,5,1,0,169,0
1108,2011,176,0.1678785,0.07,0,0,0,0,0.11,0.19,0.076,0.3382646,0.66,4.8749087,8.08762,0.26,6.558008,0.3717465,0.4093278,0.3512771,0.3287565,0.3263054,14,0.44,9,0.79,0.22,22.8,1,1,1,30,6,0,196,0
1108,2012,176,0.1422436,0.15,0,0,0,0,0.13,0.21,0.0925,0.3666098,0.48,5.5220826,8.07733,0.27,6.558008,0.3682623,0.4551832,0.4065543,0.3379687,0.2920919,15,-1.82,9,0.79,0.27,22.84,1,1,1,65,13,1,225,0
1108,2013,176,0.1236,0.12,0,0,0,0,0.19,0.2,0.1126,0.370825,0.52,5.5728413,8.07219,0.24,6.940972,0.362739,0.4489438,0.3339883,0.3524559,0.3064437,16,0.44,9,0.75,0.32,22.96,1,1,1,100,20,1,256,0
1108,2014,176,0.2598415,0.01,0,0,0,0,0.22,0.11,0.35,0.3727342,0.51,5.9027732,8.06705,0.23,6.762581,0.410177,0.4278447,0.357627,0.3566849,0.2893485,17,-2.64,9,0.71,0.33,23.06,1,1,1,105,21,1,289,0
1108,2015,176,0.2951209,0.03,0,0,0,0,0.21,0.12,0.2737,0.3854803,0.46,5.6997382,8.08248,0.24,6.762581,0.3788131,0.3928192,0.3765137,0.3232872,0.3320571,18,2.31,9,0.7,0.48,23.03,1,1,1,130,26,1,324,0
1108,2016,176,0.3962622,0.02,0,0,1,0,0.13,0.12,0.2227,0.3955041,0.91,5.6299449,8.13903,0.23,6.762581,0.3687016,0.4237352,0.3583735,0.3490932,0.3161179,19,8.49,9,0.7,0.68,22.97,1,1,1,160,32,1,361,0
1108,2017,176,0.3441782,0.03,0,0,1,0,0.1,0.11,0.2158,0.4122336,0.91,5.585531,8.09276,0.22,6.762581,0.3811771,0.4172808,0.3108054,0.3456669,0.3282986,20,0.95,9,0.65,0.77,23.09,1,1,1,190,38,1,400,0
1108,2018,176,0.2620515,0.01,0,0,1,0,0.08,0.09,0.2286,0.4186603,0.89,5.8012557,8.08762,0.22,6.762581,0.3526926,0.3616376,0.3584659,0.3581018,0.344152,21,0.62,9,0.54,1.14,23.28,1,1,1,165,33,1,441,0
1108,2019,176,0.2519479,0.02,0,0,1,0,0.13,0.09,0.2432,0.4221905,1.14,7.9077434,8.11333,0.21,6.762581,0.3652759,0.3909481,0.348068,0.3490321,0.3339144,22,-1.04,9,0.54,1.52,23.38,1,1,1,215,43,1,484,0
1108,2020,176,0.3236314,0.22,0,0,1,0,0.11,0.08,0.2525,0.4242261,0.98,8.8975389,8.14932,0.2,6.762581,0.3671366,0.3859554,0.3463671,0.3874019,0.3175196,23,0.32,9,0.42,1.13,23.4,1,1,1,260,52,1,529,0
1108,2021,176,0.3011867,0.22,0,0,1,0,0.04,0.09,0.264,0.4245347,1.08,10.014231,8.18531,0.17,6.762581,0.366837,0.4009706,0.3243155,0.3865242,0.3175316,24,-5.77,9,0.48,1.2,23.3,1,1,1,240,48,1,576,0
1108,2022,176,0.418454,0.02,0,0,1,0,0,0.08,0.284,0.4247149,1.13,10.794647,8.21616,0.17,6.762581,0.3588811,0.4166508,0.3141724,0.3799093,0.3209834,25,3.39,9,0.47,1.45,23.41,1,1,1,190,38,1,625,0
1109,2010,63,0,0,0,0,0,0,0.18,0.03,0.3138,0.2891343,1.04,5.8202902,7.33696,0.12,6.762581,0.4686753,0.3949064,0.4265079,0.3583004,0.2704428,10,0.42,8,0.47,3.49,20.62,0,1,1,15,5,0,100,0
1109,2011,63,0.4778278,0.01,0,0,0,0,0.13,0.02,0.3109,0.339555,1.01,5.8964283,7.40894,0.12,6.762581,0.532864,0.3796197,0.4060261,0.2803602,0.3319354,11,0.6,9,0.44,3.74,20.62,0,1,1,24,8,0,121,0
1109,2012,63,0.3126991,0.03,0,0,0,0,0.1,0.02,0.3353,0.3693573,1.12,6.6260852,7.4038,0.13,6.762581,0.429443,0.3816509,0.4130441,0.2689756,0.3445123,12,0.69,9,0.47,4.01,20.67,0,1,1,60,20,0,144,0
1109,2013,63,0.3235947,0.01,0,0,0,0,0.14,0.01,0.3657,0.3744977,1.41,6.6831888,7.46549,0.13,6.762581,0.4546959,0.3963639,0.4137965,0.2907344,0.3165617,13,0.68,9,0.47,2.77,20.8,1,1,1,36,12,0,169,0
